player_id,first_name,last_name,player_name,current_club_id,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,international_caps,international_goals,current_national_team_id,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,stats_player_name,stats_position,stats_club,minutes_played,goals,assists,xG,xAG,progressive_passes,progressive_carries,dribbles_attempted,dribbles_successful,shot_creating_actions,goal_creating_actions,tackles,blocks,yellow_cards_stats,red_cards_stats
530737,,Richard,Richard,6600,Brazil,Campinas,Brazil,1994-02-18 00:00:00,Defensive Midfield,Midfield,right,191.0,2026-12-31 00:00:00,,,,BRA1,Sport Club Internacional,500000.0,1500000.0,,,,,,,,,,,,,,,,,,
531674,Rúben,Rodrigues,Rúben Rodrigues,2125,Portugal,Oliveira de Azeméis,Portugal,1996-08-02 00:00:00,Attacking Midfield,Midfield,both,181.0,2027-06-30 00:00:00,,,,BRA1,Esporte Clube Vitória,,,,,,,,,,,,,,,,,,,,
534376,Marco,Moreno,Marco Moreno,10010,Spain,Las Palmas de Gran Canaria,Spain,2001-02-20 00:00:00,Centre-Back,Defender,right,191.0,2031-06-30 00:00:00,1.0,0.0,,BRA1,Esporte Clube Bahia,700000.0,700000.0,,,,,,,,,,,,,,,,,,
534473,,Paulinho Paula,Paulinho Paula,6600,Brazil,Rio de Janeiro,Brazil,1997-01-08 00:00:00,Central Midfield,Midfield,right,173.0,2027-12-31 00:00:00,,,,BRA1,Sport Club Internacional,1000000.0,1600000.0,,,,,,,,,,,,,,,,,,
537386,,Bruno Xavier,Bruno Xavier,2125,Brazil,São Paulo,Brazil,1996-11-27 00:00:00,Attacking Midfield,Midfield,left,176.0,2026-11-30 00:00:00,,,,BRA1,Esporte Clube Vitória,50000.0,100000.0,,,,,,,,,,,,,,,,,,
538810,Chris,Ramos,Chris Ramos,537,Spain,Cádiz,Spain,1997-01-18 00:00:00,Centre-Forward,Attack,right,190.0,,,,,BRA1,S. A. F. Botafogo,2500000.0,4000000.0,,,,,,,,,,,,,,,,,,
539203,,André Luis,André Luis,3876,Brazil,Santarém,Brazil,1994-03-09 00:00:00,Centre-Forward,Attack,right,184.0,2026-12-31 00:00:00,,,,BRA1,Mirasol Futebol Clube,1000000.0,1500000.0,André Luis,"LM,RM",Cuiabá,499.0,0.0,0.0,0.4,0.2,15.0,7.0,12.0,4.0,12.0,0.0,9.0,5.0,3.0,0.0
540458,Enzo,Díaz,Enzo Díaz,585,Argentina,Buenos Aires,Argentina,1995-12-07 00:00:00,Left-Back,Defender,left,177.0,2028-12-31 00:00:00,,,,BRA1,São Paulo Futebol Clube,3000000.0,4500000.0,,,,,,,,,,,,,,,,,,
540963,,Yuri Sena,Yuri Sena,2125,Brazil,Salvador,Brazil,2001-01-03 00:00:00,Goalkeeper,Goalkeeper,right,190.0,2026-12-31 00:00:00,0.0,0.0,,BRA1,Esporte Clube Vitória,50000.0,50000.0,,,,,,,,,,,,,,,,,,
542483,,Wellington Rato,Wellington Rato,2125,Brazil,Japeri,Brazil,1992-06-18 00:00:00,Right Winger,Attack,left,172.0,2027-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,,,Wellington Rato,AM,São Paulo,1052.0,1.0,5.0,2.2,3.5,47.0,24.0,16.0,9.0,46.0,9.0,11.0,7.0,2.0,0.0
544259,,Ademir,Ademir,10010,Brazil,São Paulo,Brazil,1995-02-16 00:00:00,Right Winger,Attack,left,172.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Bahia,1200000.0,4500000.0,Ademir Santos,LW,Bahia,1131.0,3.0,4.0,3.3,2.7,29.0,65.0,62.0,28.0,47.0,8.0,30.0,10.0,0.0,0.0
546033,,Sabino,Sabino,585,Brazil,Brasília,Brazil,1996-10-25 00:00:00,Centre-Back,Defender,left,185.0,2028-12-31 00:00:00,,,,BRA1,São Paulo Futebol Clube,1000000.0,1200000.0,José Sabino,CB,São Paulo,972.0,0.0,0.0,0.3,0.0,43.0,5.0,5.0,3.0,10.0,0.0,19.0,11.0,3.0,0.0
546036,,Gregore,Gregore,537,Brazil,Juiz de Fora,Brazil,1994-03-02 00:00:00,Defensive Midfield,Midfield,right,181.0,2027-06-30 00:00:00,,,,BRA1,S. A. F. Botafogo,,,Gregore,CM,Botafogo (RJ),2220.0,3.0,2.0,1.2,1.5,199.0,29.0,14.0,9.0,57.0,6.0,97.0,37.0,9.0,0.0
546172,,Nonato,Nonato,2462,Brazil,São Paulo,Brazil,1998-03-03 00:00:00,Central Midfield,Midfield,right,175.0,2028-12-31 00:00:00,,,,BRA1,Fluminense Football Club,2000000.0,3000000.0,Nonato,AM,Fluminense,286.0,0.0,1.0,0.1,0.1,13.0,2.0,5.0,1.0,4.0,2.0,16.0,4.0,1.0,0.0
546217,,Thiago Couto,Thiago Couto,2125,Brazil,São Paulo,Brazil,1999-03-26 00:00:00,Goalkeeper,Goalkeeper,right,188.0,2027-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,,,,,,,,,,,,,,,,,,,,
546530,,Raniele,Raniele,199,Brazil,Baixa Grande,Brazil,1996-12-31 00:00:00,Defensive Midfield,Midfield,right,184.0,2028-12-31 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,4000000.0,4000000.0,Raniele,"DM,CB",Corinthians,2290.0,0.0,0.0,1.3,1.0,71.0,20.0,14.0,8.0,43.0,3.0,63.0,40.0,8.0,0.0
547443,,Pedro Raul,Pedro Raul,199,Brazil,Porto Alegre,Brazil,1996-11-05 00:00:00,Centre-Forward,Attack,right,193.0,2028-12-31 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,2500000.0,6000000.0,Pedro Raul,RW,Corinthians,539.0,0.0,0.0,1.4,0.3,10.0,6.0,6.0,4.0,15.0,2.0,11.0,4.0,2.0,0.0
550178,,Bruno Tubarão,Bruno Tubarão,2029,Brazil,Rio de Janeiro,Brazil,1995-03-05 00:00:00,Right Winger,Attack,right,180.0,,,,,BRA1,Ceará Sporting Club,,,Bruno Tubarão,RB,Atlético Goianiense,1586.0,0.0,0.0,0.3,1.1,107.0,49.0,34.0,14.0,42.0,1.0,35.0,15.0,4.0,1.0
550495,,Fernando,Fernando,8793,Brazil,Belo Horizonte,Brazil,1999-03-01 00:00:00,Centre-Forward,Attack,right,176.0,2027-12-31 00:00:00,0.0,0.0,,BRA1,Red Bull Bragantino,1500000.0,10000000.0,,,,,,,,,,,,,,,,,,
552240,,Igor Vinícius,Igor Vinícius,221,Brazil,Sinop,Brazil,1997-04-01 00:00:00,Right-Back,Defender,right,174.0,2028-06-30 00:00:00,,,,BRA1,Santos Futebol Clube,2000000.0,3500000.0,Igor Vinícius de Souza,WB,São Paulo,2463.0,0.0,2.0,0.7999999999999999,2.4,138.0,65.0,59.0,21.0,69.0,5.0,66.0,25.0,7.0,1.0
552242,,Baralhas,Baralhas,2125,Brazil,Botucatu,Brazil,1998-10-10 00:00:00,Defensive Midfield,Midfield,right,178.0,2028-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,2500000.0,2500000.0,Gabriel Baralhas,CM,Atlético Goianiense,2452.0,1.0,3.0,2.1,2.2,121.0,22.0,40.0,15.0,87.0,6.0,56.0,41.0,9.0,0.0
552549,,Matheus Henrique,Matheus Henrique,609,Brazil,São Paulo,Brazil,1997-12-19 00:00:00,Central Midfield,Midfield,right,175.0,2029-06-30 00:00:00,1.0,0.0,,BRA1,Cruzeiro Esporte Clube,4500000.0,22000000.0,Matheus Henrique,RM,Cruzeiro,1219.0,2.0,0.0,1.2000000000000002,0.2,57.0,23.0,25.0,12.0,45.0,2.0,24.0,17.0,4.0,0.0
553459,,Igor Gomes,Igor Gomes,330,Brazil,São José do Rio Preto,Brazil,1999-03-17 00:00:00,Attacking Midfield,Midfield,right,183.0,2026-12-31 00:00:00,4.0,0.0,,BRA1,Clube Atlético Mineiro,2500000.0,8500000.0,Igor Gomes,AM,Atlético Mineiro,1907.0,2.0,4.0,2.2,1.1,100.0,27.0,29.0,15.0,55.0,6.0,28.0,34.0,8.0,0.0
555015,,Ruan,Ruan,330,Brazil,Tramandaí,Brazil,1999-06-07 00:00:00,Centre-Back,Defender,right,187.0,2030-06-30 00:00:00,,,,BRA1,Clube Atlético Mineiro,4000000.0,5000000.0,Ruan,RM,Juventude,818.0,0.0,0.0,0.3,0.0,24.0,1.0,10.0,4.0,5.0,0.0,13.0,10.0,1.0,0.0
555016,,Brenno,Brenno,10870,Brazil,Sorocaba,Brazil,1999-04-01 00:00:00,Goalkeeper,Goalkeeper,right,190.0,2027-12-31 00:00:00,1.0,0.0,,BRA1,Fortaleza Esporte Clube,,,,,,,,,,,,,,,,,,,,
555310,,Caíque Gonçalves,Caíque Gonçalves,2125,Brazil,Guarulhos,Brazil,1995-10-10 00:00:00,Defensive Midfield,Midfield,right,178.0,2027-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,500000.0,500000.0,Mateus Gonçalves Martins,LM,Vitória,210.0,0.0,0.0,0.2,0.3,5.0,6.0,8.0,5.0,11.0,0.0,2.0,0.0,0.0,0.0
559602,Chico,da Costa,Chico da Costa,609,Brazil,Taquari,Brazil,1995-05-05 00:00:00,Centre-Forward,Attack,right,185.0,2027-12-31 00:00:00,,,,BRA1,Cruzeiro Esporte Clube,1000000.0,1300000.0,,,,,,,,,,,,,,,,,,
563692,Bruno,Fuchs,Bruno Fuchs,1023,Brazil,Ponta Grossa,Brazil,1999-04-01 00:00:00,Centre-Back,Defender,right,190.0,2029-12-31 00:00:00,8.0,0.0,,BRA1,Sociedade Esportiva Palmeiras,4000000.0,5000000.0,Bruno Fuchs,CB,Atlético Mineiro,2031.0,0.0,1.0,0.7,1.8,136.0,22.0,11.0,8.0,36.0,3.0,42.0,34.0,9.0,1.0
563812,Christian,Oliva,Christian Oliva,221,Uruguay,Ciudad del Plata,Uruguay,1996-06-01 00:00:00,Defensive Midfield,Midfield,right,178.0,2028-12-31 00:00:00,,,,BRA1,Santos Futebol Clube,1400000.0,5000000.0,,,,,,,,,,,,,,,,,,
564546,,Eduardo,Eduardo,8793,Brazil,São Paulo,Brazil,1997-11-28 00:00:00,Centre-Back,Defender,right,196.0,2028-12-29 00:00:00,,,,BRA1,Red Bull Bragantino,750000.0,900000.0,,,,,,,,,,,,,,,,,,
564919,,João Neto,João Neto,8793,Brazil,São Paulo,Brazil,2003-05-21 00:00:00,Central Midfield,Midfield,right,186.0,2028-08-31 00:00:00,,,,BRA1,Red Bull Bragantino,125000.0,300000.0,,,,,,,,,,,,,,,,,,
565009,Rodrigo,Garro,Rodrigo Garro,199,Argentina,General Pico,Argentina,1998-01-04 00:00:00,Attacking Midfield,Midfield,left,174.0,2028-12-31 00:00:00,,,,BRA1,Sport Club Corinthians Paulista,12000000.0,15000000.0,Rodrigo Garro,AM,Corinthians,2995.0,10.0,10.0,6.1000000000000005,7.2,248.0,62.0,69.0,27.0,191.0,15.0,51.0,29.0,8.0,0.0
565232,André,Silva,André Silva,585,Brazil,Taboão da Serra,Brazil,1997-06-03 00:00:00,Centre-Forward,Attack,left,181.0,2027-12-31 00:00:00,,,,BRA1,São Paulo Futebol Clube,3000000.0,5000000.0,André Silva,FW,São Paulo,1535.0,7.0,2.0,3.9,0.8,32.0,20.0,25.0,12.0,36.0,3.0,3.0,18.0,3.0,0.0
565443,,Caio Vinicius,Caio Vinicius,2125,Brazil,Itaquaquecetuba,Brazil,1999-01-11 00:00:00,Defensive Midfield,Midfield,right,187.0,,,,,BRA1,Esporte Clube Vitória,,,Caio Vinícius,CM,Vitória,601.0,0.0,0.0,0.5,0.0,28.0,5.0,3.0,3.0,4.0,1.0,14.0,7.0,6.0,0.0
572042,Johan,Carbonero,Johan Carbonero,6600,Colombia,Santander de Quilichao,Colombia,1999-07-20 00:00:00,Left Winger,Attack,right,170.0,2029-12-31 00:00:00,2.0,2.0,,BRA1,Sport Club Internacional,6000000.0,6000000.0,,,,,,,,,,,,,,,,,,
574765,,Praxedes,Praxedes,8793,Brazil,Itaboraí,Brazil,2002-02-08 00:00:00,Central Midfield,Midfield,left,186.0,2026-06-30 00:00:00,3.0,1.0,,BRA1,Red Bull Bragantino,1200000.0,6500000.0,Bruno Praxedes,AM,Vasco da Gama,499.0,0.0,0.0,0.3,0.8,22.0,11.0,15.0,5.0,18.0,0.0,12.0,7.0,2.0,0.0
574901,,Hugo Souza,Hugo Souza,199,Brazil,Duque de Caxias,Brazil,1999-01-31 00:00:00,Goalkeeper,Goalkeeper,right,199.0,2030-12-31 00:00:00,1.0,0.0,,BRA1,Sport Club Corinthians Paulista,11000000.0,11000000.0,Hugo Souza,GK,Corinthians,1980.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0
574904,,Luan,Luan,585,Brazil,São Paulo,Brazil,1999-05-14 00:00:00,Defensive Midfield,Midfield,right,175.0,2026-12-31 00:00:00,10.0,0.0,,BRA1,São Paulo Futebol Clube,1000000.0,5000000.0,,,,,,,,,,,,,,,,,,
577407,Ignacio,Laquintana,Ignacio Laquintana,8793,Uruguay,Paysandú,Uruguay,1999-02-01 00:00:00,Right Winger,Attack,right,173.0,2027-12-31 00:00:00,2.0,1.0,,BRA1,Red Bull Bragantino,1500000.0,2000000.0,Ignacio Laquintana,RW,Red Bull Bragantino,275.0,1.0,0.0,0.7,0.0,7.0,11.0,9.0,5.0,7.0,0.0,3.0,1.0,1.0,0.0
578872,,Jean Lucas,Jean Lucas,10010,Brazil,Rio de Janeiro,Brazil,1998-06-22 00:00:00,Central Midfield,Midfield,right,181.0,2028-12-31 00:00:00,1.0,0.0,,BRA1,Esporte Clube Bahia,13000000.0,13000000.0,Jean Lucas,LM,Bahia,2901.0,3.0,6.0,5.2,2.5,126.0,53.0,70.0,36.0,78.0,9.0,50.0,33.0,7.0,0.0
583064,,Thiaguinho,Thiaguinho,2125,Brazil,Suzano,Brazil,1997-04-11 00:00:00,Central Midfield,Midfield,right,180.0,2026-11-30 00:00:00,,,,BRA1,Esporte Clube Vitória,,,,,,,,,,,,,,,,,,,,
588989,Jhon,Arias,Jhon Arias,1023,Colombia,Quibdó,Colombia,1997-09-21 00:00:00,Right Winger,Attack,right,168.0,2029-12-31 00:00:00,43.0,7.0,,BRA1,Sociedade Esportiva Palmeiras,15000000.0,17000000.0,Jhon Arias,LW,Fluminense,2286.0,6.0,3.0,6.2,3.5,84.0,88.0,116.0,47.0,104.0,7.0,47.0,34.0,5.0,0.0
589911,,Wendel,Wendel,221,Brazil,Rio de Janeiro,Brazil,2000-08-02 00:00:00,Centre-Forward,Attack,right,180.0,2026-12-31 00:00:00,,,,BRA1,Santos Futebol Clube,2000000.0,2000000.0,,,,,,,,,,,,,,,,,,
590039,,Vitor Eudes,Vitor Eudes,2462,Brazil,Contagem,Brazil,1998-10-21 00:00:00,Goalkeeper,Goalkeeper,right,194.0,2027-12-31 00:00:00,,,,BRA1,Fluminense Football Club,400000.0,400000.0,Vitor Eudes,GK,Fluminense,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592340,Willian,Machado,Willian Machado,3876,Brazil,Meleiro,Brazil,1996-11-13 00:00:00,Centre-Back,Defender,left,186.0,2028-12-31 00:00:00,,,,BRA1,Mirasol Futebol Clube,2000000.0,2000000.0,,,,,,,,,,,,,,,,,,
592344,,Guga,Guga,2462,Brazil,Rio de Janeiro,Brazil,1998-08-29 00:00:00,Right-Back,Defender,right,173.0,2029-12-31 00:00:00,13.0,1.0,,BRA1,Fluminense Football Club,2000000.0,7000000.0,Guga,RB,Fluminense,324.0,0.0,1.0,0.0,0.1,12.0,8.0,3.0,2.0,7.0,1.0,8.0,6.0,1.0,0.0
592347,,Júnior Santos,Júnior Santos,537,Brazil,Conceição do Jacuípe,Brazil,1994-10-11 00:00:00,Right Winger,Attack,right,188.0,2026-12-31 00:00:00,,,,BRA1,S. A. F. Botafogo,3000000.0,6000000.0,Júnior Santos,FW,Botafogo (RJ),1481.0,4.0,1.0,6.2,1.4,31.0,44.0,57.0,25.0,42.0,5.0,12.0,11.0,2.0,0.0
592363,,Nathan Fogaça,Nathan Fogaça,3876,Brazil,Palmeira,Brazil,1999-06-09 00:00:00,Centre-Forward,Attack,right,178.0,2026-12-31 00:00:00,,,,BRA1,Mirasol Futebol Clube,1500000.0,1500000.0,,,,,,,,,,,,,,,,,,
592373,,Lucas Oliveira,Lucas Oliveira,3876,Brazil,Rio de Janeiro,Brazil,1996-02-02 00:00:00,Centre-Back,Defender,right,187.0,2026-12-31 00:00:00,,,,BRA1,Mirasol Futebol Clube,1000000.0,2500000.0,,,,,,,,,,,,,,,,,,
592375,,Pablo Roberto,Pablo Roberto,10870,Brazil,São Francisco,Brazil,1999-11-14 00:00:00,Central Midfield,Midfield,right,183.0,2026-12-31 00:00:00,,,,BRA1,Fortaleza Esporte Clube,1000000.0,1000000.0,,,,,,,,,,,,,,,,,,
592735,Gonzalo,Plata,Gonzalo Plata,614,Ecuador,Guayaquil,Ecuador,2000-11-01 00:00:00,Right Winger,Attack,left,178.0,2029-06-30 00:00:00,54.0,9.0,,BRA1,Clube de Regatas do Flamengo,9000000.0,9000000.0,Gonzalo Plata,"RW,LW",Flamengo,684.0,1.0,0.0,1.6,1.8,26.0,25.0,35.0,16.0,40.0,2.0,15.0,11.0,1.0,0.0
594105,,Pedro Augusto,Pedro Augusto,10870,Brazil,Ubá,Brazil,1997-03-03 00:00:00,Central Midfield,Midfield,right,181.0,,,,,BRA1,Fortaleza Esporte Clube,500000.0,500000.0,,,,,,,,,,,,,,,,,,
594226,,Matheuzinho,Matheuzinho,199,Brazil,Londrina,Brazil,2000-09-08 00:00:00,Right-Back,Defender,right,171.0,2028-12-31 00:00:00,0.0,0.0,,BRA1,Sport Club Corinthians Paulista,8000000.0,8000000.0,,,,,,,,,,,,,,,,,,
598838,Adonis,Frías,Adonis Frías,221,Argentina,Florencio Varela,Argentina,1998-03-17 00:00:00,Centre-Back,Defender,right,189.0,2028-12-31 00:00:00,,,,BRA1,Santos Futebol Clube,3000000.0,5000000.0,,,,,,,,,,,,,,,,,,
601011,,Caio Paulista,Caio Paulista,210,Brazil,São Paulo,Brazil,1998-05-11 00:00:00,Left-Back,Defender,left,184.0,2026-12-31 00:00:00,,,,BRA1,Grêmio Foot-Ball Porto Alegrense,2000000.0,4000000.0,Caio Paulista,LB,Palmeiras,1201.0,0.0,0.0,0.4,0.7,74.0,39.0,45.0,24.0,30.0,2.0,29.0,15.0,1.0,1.0
603122,,Cacá,Cacá,2125,Brazil,Visconde do Rio Branco,Brazil,1999-04-25 00:00:00,Centre-Back,Defender,right,187.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,1500000.0,3000000.0,Cacá,CB,Corinthians,2298.0,4.0,1.0,4.2,0.2,44.0,9.0,3.0,1.0,16.0,2.0,28.0,44.0,4.0,1.0
606716,,Pepê,Pepê,210,Brazil,Rio de Janeiro,Brazil,1998-01-06 00:00:00,Central Midfield,Midfield,right,183.0,2026-12-31 00:00:00,,,,BRA1,Grêmio Foot-Ball Porto Alegrense,1800000.0,1800000.0,João Pedro Pepê,CM,Grêmio,1283.0,1.0,0.0,0.5,0.3,81.0,22.0,27.0,11.0,22.0,0.0,44.0,13.0,2.0,1.0
606850,,Lucas Braga,Lucas Braga,2125,Brazil,São Paulo,Brazil,1996-11-10 00:00:00,Left Winger,Attack,right,184.0,2027-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,900000.0,2000000.0,,,,,,,,,,,,,,,,,,
607210,,Maílton,Maílton,585,Brazil,Paraíso do Norte,Brazil,1998-05-31 00:00:00,Right-Back,Defender,right,170.0,2026-12-31 00:00:00,,,,BRA1,São Paulo Futebol Clube,,,,,,,,,,,,,,,,,,,,
607817,,Camutanga,Camutanga,2125,Brazil,Camutanga,Brazil,1993-09-27 00:00:00,Centre-Back,Defender,right,189.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,250000.0,700000.0,Camutanga,CB,Vitória,449.0,0.0,0.0,0.3,0.0,10.0,0.0,1.0,0.0,2.0,0.0,8.0,7.0,1.0,1.0
608216,,Gabriel Menino,Gabriel Menino,221,Brazil,Morungaba,Brazil,2000-09-29 00:00:00,Central Midfield,Midfield,right,176.0,2026-12-31 00:00:00,0.0,0.0,,BRA1,Santos Futebol Clube,7000000.0,15000000.0,Gabriel Menino,DM,Palmeiras,1067.0,1.0,0.0,2.1,1.4,73.0,25.0,25.0,11.0,58.0,3.0,28.0,16.0,7.0,1.0
608943,Lucas,Silva,Lucas Silva,2125,Brazil,São Paulo,Brazil,1999-08-27 00:00:00,Right Winger,Attack,right,182.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,700000.0,1000000.0,,,,,,,,,,,,,,,,,,
610417,,Andrew,Andrew,614,Brazil,Duque de Caxias,Brazil,2001-07-01 00:00:00,Goalkeeper,Goalkeeper,right,189.0,2029-12-31 00:00:00,0.0,0.0,,BRA1,Clube de Regatas do Flamengo,5000000.0,7000000.0,,,,,,,,,,,,,,,,,,
611426,Matías,Arezo,Matías Arezo,210,Uruguay,Montevideo,Uruguay,2002-11-21 00:00:00,Centre-Forward,Attack,right,177.0,2026-12-31 00:00:00,3.0,1.0,,BRA1,Grêmio Foot-Ball Porto Alegrense,7000000.0,7500000.0,Matias Arezo,FW,Grêmio,103.0,0.0,0.0,0.9,0.1,3.0,2.0,3.0,1.0,5.0,1.0,2.0,2.0,0.0,0.0
612162,,Jadsom,Jadsom,8793,Brazil,Recife,Brazil,2001-05-20 00:00:00,Defensive Midfield,Midfield,right,176.0,,2.0,0.0,,BRA1,Red Bull Bragantino,,,Jadsom,"CM,RM",Red Bull Bragantino,1663.0,0.0,1.0,0.1,0.6000000000000001,89.0,11.0,11.0,8.0,23.0,2.0,68.0,15.0,10.0,1.0
612340,,Gustavo Coutinho,Gustavo Coutinho,8718,Brazil,Rio de Janeiro,Brazil,1999-01-19 00:00:00,Centre-Forward,Attack,right,186.0,2026-12-31 00:00:00,,,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
612342,,Chico,Chico,8718,Brazil,Recife,Brazil,1998-09-14 00:00:00,Centre-Back,Defender,left,188.0,2029-06-30 00:00:00,,,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
613641,,Jamerson,Jamerson,2125,Brazil,Salvador,Brazil,1998-09-09 00:00:00,Left-Back,Defender,left,177.0,2026-12-31 00:00:00,,,,BRA1,Esporte Clube Vitória,800000.0,1000000.0,,,,,,,,,,,,,,,,,,
613873,Álvaro,Barreal,Álvaro Barreal,221,Argentina,Buenos Aires,Argentina,2000-08-17 00:00:00,Left Winger,Attack,left,172.0,2028-12-31 00:00:00,6.0,2.0,,BRA1,Santos Futebol Clube,7000000.0,7000000.0,Álvaro Barreal,LW,Cruzeiro,1488.0,2.0,4.0,2.3000000000000003,1.5,69.0,29.0,38.0,17.0,56.0,5.0,38.0,39.0,6.0,0.0
614328,,Eric Ramires,Eric Ramires,8793,Brazil,Salvador,Brazil,2000-08-10 00:00:00,Central Midfield,Midfield,right,172.0,2026-12-31 00:00:00,4.0,0.0,,BRA1,Red Bull Bragantino,3500000.0,4500000.0,Eric Ramires,CM,Red Bull Bragantino,1106.0,2.0,2.0,2.1,0.2,38.0,9.0,21.0,10.0,27.0,3.0,24.0,10.0,4.0,0.0
620477,,Kaio Jorge,Kaio Jorge,609,Brazil,Olinda,Brazil,2002-01-24 00:00:00,Centre-Forward,Attack,right,182.0,2030-12-31 00:00:00,1.0,0.0,,BRA1,Cruzeiro Esporte Clube,25000000.0,26000000.0,Kaio Jorge,"FW,RW",Cruzeiro,1163.0,2.0,2.0,5.4,1.3,18.0,20.0,14.0,5.0,31.0,2.0,2.0,8.0,3.0,0.0
621793,Fabricio,Domínguez,Fabricio Domínguez,8718,Uruguay,Montevideo,Uruguay,1998-06-24 00:00:00,Right-Back,Defender,right,177.0,2026-06-30 00:00:00,,,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
624291,,Ignácio,Ignácio,2462,Brazil,Currais Novos,Brazil,1996-12-01 00:00:00,Centre-Back,Defender,right,190.0,2028-06-30 00:00:00,,,,BRA1,Fluminense Football Club,2000000.0,2000000.0,Ignácio,CB,Fluminense,189.0,0.0,0.0,0.0,0.1,6.0,3.0,2.0,1.0,3.0,0.0,11.0,3.0,0.0,0.0
625333,,Rafael Bilu,Rafael Bilu,10492,Brazil,São Paulo,Brazil,1999-04-21 00:00:00,Right Winger,Attack,left,174.0,,,,,BRA1,Esporte Clube Juventude,,,,,,,,,,,,,,,,,,,,
625569,Nicolás,Acevedo,Nicolás Acevedo,10010,Uruguay,Montevideo,Uruguay,1999-04-14 00:00:00,Defensive Midfield,Midfield,right,173.0,2031-12-31 00:00:00,7.0,0.0,,BRA1,Esporte Clube Bahia,6000000.0,6000000.0,Nicolás Acevedo,DM,Bahia,268.0,0.0,0.0,0.0,0.2,18.0,5.0,9.0,7.0,5.0,0.0,8.0,3.0,2.0,0.0
626110,,João Victor,João Victor,3876,Brazil,Recife,Brazil,1997-09-02 00:00:00,Centre-Back,Defender,right,188.0,2027-12-31 00:00:00,,,,BRA1,Mirasol Futebol Clube,1500000.0,1500000.0,,,,,,,,,,,,,,,,,,
627226,,Reinier,Reinier,330,Brazil,Brasília,Brazil,2002-01-19 00:00:00,Attacking Midfield,Midfield,right,185.0,2029-12-31 00:00:00,10.0,3.0,,BRA1,Clube Atlético Mineiro,2000000.0,25000000.0,,,,,,,,,,,,,,,,,,
627230,,Fabinho,Fabinho,8793,Brazil,Natal,Brazil,2002-04-09 00:00:00,Defensive Midfield,Midfield,right,178.0,2029-12-31 00:00:00,8.0,0.0,,BRA1,Red Bull Bragantino,5000000.0,5000000.0,,,,,,,,,,,,,,,,,,
628223,,Alex,Alex,221,Brazil,Ribeirão Preto,Brazil,1999-05-10 00:00:00,Centre-Back,Defender,left,189.0,2026-12-31 00:00:00,,,,BRA1,Santos Futebol Clube,400000.0,600000.0,,,,,,,,,,,,,,,,,,
628750,Juan Pablo,Freytes,Juan Pablo Freytes,2462,Argentina,Ticino,Argentina,2000-01-11 00:00:00,Centre-Back,Defender,left,182.0,2028-12-31 00:00:00,0.0,0.0,,BRA1,Fluminense Football Club,5000000.0,5000000.0,,,,,,,,,,,,,,,,,,
633212,,Erick,Erick,10010,Brazil,Nova Lima,Brazil,1997-11-14 00:00:00,Defensive Midfield,Midfield,right,176.0,2029-12-31 00:00:00,,,,BRA1,Esporte Clube Bahia,4000000.0,4500000.0,,,,,,,,,,,,,,,,,,
633428,José,Enamorado,José Enamorado,210,Colombia,Barranquilla,Colombia,1999-01-13 00:00:00,Right Winger,Attack,right,170.0,2028-12-31 00:00:00,4.0,0.0,,BRA1,Grêmio Foot-Ball Porto Alegrense,3000000.0,3000000.0,,,,,,,,,,,,,,,,,,
634139,,Hereda,Hereda,8718,Brazil,Camaçari,Brazil,1998-09-20 00:00:00,Right-Back,Defender,right,178.0,2026-12-31 00:00:00,,,,BRA1,Sport Club do Recife,,,,,,,,,,,,,,,,,,,,
634737,,Matheus Bianqui,Matheus Bianqui,3876,Brazil,Ribeirão Claro,Brazil,1998-01-31 00:00:00,Central Midfield,Midfield,right,187.0,2026-12-31 00:00:00,,,,BRA1,Mirasol Futebol Clube,,,,,,,,,,,,,,,,,,,,
636314,,Gustavo Silva,Gustavo Silva,2125,Brazil,Curitiba,Brazil,1997-09-07 00:00:00,Right Winger,Attack,right,168.0,2027-06-30 00:00:00,,,,BRA1,Esporte Clube Vitória,,,,,,,,,,,,,,,,,,,,
