player_id,first_name,last_name,name_x,last_season_x,current_club_id,player_code,country_of_birth,city_of_birth,country_of_citizenship,date_of_birth,sub_position,position,foot,height_in_cm,contract_expiration_date,agent_name,image_url,international_caps,international_goals,current_national_team_id,url_x,current_club_domestic_competition_id,current_club_name,market_value_in_eur,highest_market_value_in_eur,club_id,club_code,name_y,domestic_competition_id,total_market_value,squad_size,average_age,foreigners_number,foreigners_percentage,national_team_players,stadium_name,stadium_seats,net_transfer_record,coach_name,last_season_y,filename,url_y
428791,,Paulinho,Paulinho,2025,1023,paulinho,Brazil,Rio de Janeiro,Brazil,2000-07-15 00:00:00,Second Striker,Attack,right,177.0,2029-12-31 00:00:00,Carlos Leite,https://img.a.transfermarkt.technology/portrait/header/428791-1658913690.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/paulinho/profil/spieler/428791,BRA1,Sociedade Esportiva Palmeiras,9000000.0,25000000.0,1023,se-palmeiras-sao-paulo,Sociedade Esportiva Palmeiras,BRA1,,31,25.9,9,29.0,10,Nubank Parque,43713,+€31.54m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/se-palmeiras-sao-paulo/startseite/verein/1023
430339,José Luis,Rodríguez,José Luis Rodríguez,2025,978,jose-luis-rodriguez,Uruguay,Canelones,Uruguay,1997-03-14 00:00:00,Right-Back,Defender,right,183.0,2027-12-31 00:00:00,Paco Casal,https://img.a.transfermarkt.technology/portrait/header/430339-1774479262.jpg?lm=1,5.0,0.0,,https://www.transfermarkt.co.uk/jose-luis-rodriguez/profil/spieler/430339,BRA1,Club de Regatas Vasco da Gama,1500000.0,3000000.0,978,vasco-da-gama-rio-de-janeiro,Club de Regatas Vasco da Gama,BRA1,,32,26.1,10,31.3,5,Estádio São Januário,24584,+€23.85m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/vasco-da-gama-rio-de-janeiro/startseite/verein/978
430761,Lucas,Fernandes,Lucas Fernandes,2024,10492,lucas-fernandes,Brazil,São Bernardo do Campo,Brazil,1997-09-20 00:00:00,Attacking Midfield,Midfield,right,175.0,2026-11-30 00:00:00,Roc Nation Sports,https://img.a.transfermarkt.technology/portrait/header/430761-1579004659.jpg?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/lucas-fernandes/profil/spieler/430761,BRA1,Esporte Clube Juventude,1200000.0,2200000.0,10492,esporte-clube-juventude,Esporte Clube Juventude,BRA1,,29,28.3,3,10.3,0,Estádio Alfredo Jaconi,23726,+€1.13m,Roger Machado,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-juventude/startseite/verein/10492
432157,,Japa,Japa,2025,3876,japa,Brazil,Goianinha,Brazil,2004-01-02 00:00:00,Central Midfield,Midfield,left,177.0,2026-12-31 00:00:00,DK,https://img.a.transfermarkt.technology/portrait/header/432157-1708568681.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/japa/profil/spieler/432157,BRA1,Mirasol Futebol Clube,1000000.0,1000000.0,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876
432166,Luan,Cândido,Luan Cândido,2025,2125,luan-candido,Brazil,Ubá,Brazil,2001-02-02 00:00:00,Left-Back,Defender,left,187.0,2026-12-31 00:00:00,Guadagno Sports,https://img.a.transfermarkt.technology/portrait/header/432166-1662650775.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/luan-candido/profil/spieler/432166,BRA1,Esporte Clube Vitória,3000000.0,7000000.0,2125,esporte-clube-vitoria,Esporte Clube Vitória,BRA1,,39,28.3,7,17.9,0,Estádio Manoel Barradas,30793,+€1.36m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-vitoria/startseite/verein/2125
432773,,Fabrício Bruno,Fabrício Bruno,2025,609,fabricio-bruno,Brazil,Contagem,Brazil,1996-02-12 00:00:00,Centre-Back,Defender,right,190.0,2030-12-31 00:00:00,LINK SPORTS,https://img.a.transfermarkt.technology/portrait/header/432773-1744743199.jpg?lm=1,6.0,0.0,,https://www.transfermarkt.co.uk/fabricio-bruno/profil/spieler/432773,BRA1,Cruzeiro Esporte Clube,12000000.0,12000000.0,609,ec-cruzeiro-belo-horizonte,Cruzeiro Esporte Clube,BRA1,,30,26.8,7,23.3,3,Estádio Governador Magalhães Pinto,61927,€-36.26m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/ec-cruzeiro-belo-horizonte/startseite/verein/609
432895,,Pedro,Pedro,2025,614,pedro,Brazil,Rio de Janeiro,Brazil,1997-06-20 00:00:00,Centre-Forward,Attack,right,185.0,2027-12-31 00:00:00,Bertolucci Sports,https://img.a.transfermarkt.technology/portrait/header/432895-1668696996.jpg?lm=1,6.0,1.0,,https://www.transfermarkt.co.uk/pedro/profil/spieler/432895,BRA1,Clube de Regatas do Flamengo,20000000.0,23000000.0,614,flamengo-rio-de-janeiro,Clube de Regatas do Flamengo,BRA1,,28,28.8,9,32.1,10,Estádio Jornalista Mário Filho,82238,€-13.92m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614
435485,,Luiz Araújo,Luiz Araújo,2025,614,luiz-araujo,Brazil,Taquaritinga,Brazil,1996-06-02 00:00:00,Right Winger,Attack,left,175.0,2027-12-31 00:00:00,Trust Football ,https://img.a.transfermarkt.technology/portrait/header/435485-1752878567.jpg?lm=1,,,,https://www.transfermarkt.co.uk/luiz-araujo/profil/spieler/435485,BRA1,Clube de Regatas do Flamengo,7000000.0,10000000.0,614,flamengo-rio-de-janeiro,Clube de Regatas do Flamengo,BRA1,,28,28.8,9,32.1,10,Estádio Jornalista Mário Filho,82238,€-13.92m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/flamengo-rio-de-janeiro/startseite/verein/614
436385,Mathías,Villasanti,Mathías Villasanti,2025,210,mathias-villasanti,Paraguay,Caacupé,Paraguay,1997-01-24 00:00:00,Defensive Midfield,Midfield,right,178.0,2029-12-31 00:00:00,La Squadra Sports,https://img.a.transfermarkt.technology/portrait/header/436385-1719654416.jpg?lm=1,51.0,0.0,,https://www.transfermarkt.co.uk/mathias-villasanti/profil/spieler/436385,BRA1,Grêmio Foot-Ball Porto Alegrense,4000000.0,10000000.0,210,gremio-porto-alegre,Grêmio Foot-Ball Porto Alegrense,BRA1,,34,26.5,11,32.4,3,Arena do Grêmio,60540,€-6.38m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/gremio-porto-alegre/startseite/verein/210
438202,Bruno,Tabata,Bruno Tabata,2025,6600,bruno-tabata,Brazil,Ipatinga,Brazil,1997-03-30 00:00:00,Right Winger,Attack,left,175.0,2027-12-31 00:00:00,Talents Sports,https://img.a.transfermarkt.technology/portrait/header/438202-1602775163.jpg?lm=1,7.0,1.0,,https://www.transfermarkt.co.uk/bruno-tabata/profil/spieler/438202,BRA1,Sport Club Internacional,1500000.0,4000000.0,6600,sc-internacional-porto-alegre,Sport Club Internacional,BRA1,,32,26.7,9,28.1,3,Estádio Beira-Rio,50848,+€41.39m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600
438682,,Daniel Fuzato,Daniel Fuzato,2025,978,daniel-fuzato,Brazil,Santa Bárbara d’Oeste,Brazil,1997-07-04 00:00:00,Goalkeeper,Goalkeeper,right,190.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/438682-1696862993.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/daniel-fuzato/profil/spieler/438682,BRA1,Club de Regatas Vasco da Gama,900000.0,1000000.0,978,vasco-da-gama-rio-de-janeiro,Club de Regatas Vasco da Gama,BRA1,,32,26.1,10,31.3,5,Estádio São Januário,24584,+€23.85m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/vasco-da-gama-rio-de-janeiro/startseite/verein/978
440377,Gonzalo,Escobar,Gonzalo Escobar,2025,221,gonzalo-escobar,Argentina,Alejandro Korn,Argentina,1997-03-16 00:00:00,Left-Back,Defender,left,171.0,2026-12-31 00:00:00,Clamber Global,https://img.a.transfermarkt.technology/portrait/header/440377-1629567508.jpg?lm=1,,,,https://www.transfermarkt.co.uk/gonzalo-escobar/profil/spieler/440377,BRA1,Santos Futebol Clube,800000.0,2700000.0,221,fc-santos,Santos Futebol Clube,BRA1,,37,26.7,9,24.3,4,Estádio Urbano Caldeira,16068,+€7.21m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-santos/startseite/verein/221
440658,,Artur,Artur,2025,585,artur,Brazil,Fortaleza,Brazil,1998-02-15 00:00:00,Right Winger,Attack,left,168.0,2026-12-31 00:00:00,Talents Sports,https://img.a.transfermarkt.technology/portrait/header/440658-1759774159.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/artur/profil/spieler/440658,BRA1,São Paulo Futebol Clube,8000000.0,12000000.0,585,fc-sao-paulo,São Paulo Futebol Clube,BRA1,,42,26.4,9,21.4,3,MorumBIS,72039,+€24.69m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-sao-paulo/startseite/verein/585
442258,,Nicolas,Nicolas,2024,2029,nicolas,Brazil,Arapongas,Brazil,1997-02-24 00:00:00,Left-Back,Defender,left,181.0,2026-11-30 00:00:00,MPX SPORTS,https://img.a.transfermarkt.technology/portrait/header/442258-1748651858.jpg?lm=1,,,,https://www.transfermarkt.co.uk/nicolas/profil/spieler/442258,BRA1,Ceará Sporting Club,,,2029,ceara-sporting-club,Ceará Sporting Club,BRA1,,29,28.0,2,6.9,0,Estádio Governador Plácido Castelo,63904,+€2.30m,Anderson Batatais,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/ceara-sporting-club/startseite/verein/2029
442818,,Fernandinho,Fernandinho,2025,3876,fernandinho,Brazil,São Luís,Brazil,1997-07-19 00:00:00,Left Winger,Attack,right,175.0,,,https://img.a.transfermarkt.technology/portrait/header/442818-1748472749.jpg?lm=1,,,,https://www.transfermarkt.co.uk/fernandinho/profil/spieler/442818,BRA1,Mirasol Futebol Clube,,,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876
445000,Matheus,Rossetto,Matheus Rossetto,2024,10870,matheus-rossetto,Brazil,Santo Amaro da Imperatriz,Brazil,1996-06-03 00:00:00,Central Midfield,Midfield,right,180.0,2027-12-31 00:00:00,Trust Football ,https://img.a.transfermarkt.technology/portrait/header/445000-1678216902.jpg?lm=1,,,,https://www.transfermarkt.co.uk/matheus-rossetto/profil/spieler/445000,BRA1,Fortaleza Esporte Clube,,,10870,fortaleza-esporte-clube,Fortaleza Esporte Clube,BRA1,,29,27.1,5,17.2,0,Estádio Governador Plácido Castelo,63904,+€6.25m,Juan Pablo Vojvoda,2024,../data/raw/transfermarkt-scraper/2024/clubs.json.gz,https://www.transfermarkt.co.uk/fortaleza-esporte-clube/startseite/verein/10870
445101,,Rodrigues,Rodrigues,2025,3876,rodrigues,Brazil,Carnaúba dos Dantas,Brazil,1997-10-10 00:00:00,Centre-Back,Defender,right,188.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/445101-1740595686.jpg?lm=1,,,,https://www.transfermarkt.co.uk/rodrigues/profil/spieler/445101,BRA1,Mirasol Futebol Clube,700000.0,1800000.0,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876
450241,Angelo,Preciado,Angelo Preciado,2025,330,angelo-preciado,Ecuador,Shushufindi,Ecuador,1998-02-18 00:00:00,Right-Back,Defender,right,174.0,2029-12-31 00:00:00,Kancha Agency,https://img.a.transfermarkt.technology/portrait/header/450241-1626766727.jpg?lm=1,60.0,0.0,,https://www.transfermarkt.co.uk/angelo-preciado/profil/spieler/450241,BRA1,Clube Atlético Mineiro,3500000.0,5000000.0,330,clube-atletico-mineiro,Clube Atlético Mineiro,BRA1,,33,25.7,9,27.3,6,Arena MRV,44892,€-1.24m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/clube-atletico-mineiro/startseite/verein/330
456535,Agustín,Rogel,Agustín Rogel,2024,6600,agustin-rogel,Uruguay,Montevideo,Uruguay,1997-10-17 00:00:00,Centre-Back,Defender,right,191.0,2027-12-31 00:00:00,Ariel Krasouski,https://img.a.transfermarkt.technology/portrait/header/456535-1695045310.jpg?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/agustin-rogel/profil/spieler/456535,BRA1,Sport Club Internacional,1500000.0,4500000.0,6600,sc-internacional-porto-alegre,Sport Club Internacional,BRA1,,32,26.7,9,28.1,3,Estádio Beira-Rio,50848,+€41.39m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600
457533,Agustín,Canobbio,Agustín Canobbio,2025,2462,agustin-canobbio,Uruguay,Montevideo,Uruguay,1998-10-01 00:00:00,Right Winger,Attack,right,176.0,2028-12-31 00:00:00,Faro Sports,https://img.a.transfermarkt.technology/portrait/header/457533-1713630231.jpg?lm=1,17.0,2.0,,https://www.transfermarkt.co.uk/agustin-canobbio/profil/spieler/457533,BRA1,Fluminense Football Club,8000000.0,8000000.0,2462,fluminense-rio-de-janeiro,Fluminense Football Club,BRA1,,33,29.7,11,33.3,4,Estádio Jornalista Mário Filho,82238,€-6.76m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fluminense-rio-de-janeiro/startseite/verein/2462
458251,,Everton Galdino,Everton Galdino,2025,3876,everton-galdino,Brazil,Osasco,Brazil,1997-03-17 00:00:00,Right Winger,Attack,left,177.0,2026-12-31 00:00:00,GOLDEN7,https://img.a.transfermarkt.technology/portrait/header/458251-1684808256.jpg?lm=1,,,,https://www.transfermarkt.co.uk/everton-galdino/profil/spieler/458251,BRA1,Mirasol Futebol Clube,1000000.0,2000000.0,3876,mirassol-futebol-clube-sp-,Mirasol Futebol Clube,BRA1,,32,30.1,1,3.1,0,Estádio Municipal José María de Campos Maia,14534,+€1.67m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/mirassol-futebol-clube-sp-/startseite/verein/3876
458710,,Murilo,Murilo,2025,1023,murilo,Brazil,São Gonçalo dos Campos,Brazil,1997-03-27 00:00:00,Centre-Back,Defender,right,188.0,2027-12-31 00:00:00,Roc Nation Sports,https://img.a.transfermarkt.technology/portrait/header/458710-1642081312.png?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/murilo/profil/spieler/458710,BRA1,Sociedade Esportiva Palmeiras,5000000.0,10000000.0,1023,se-palmeiras-sao-paulo,Sociedade Esportiva Palmeiras,BRA1,,31,25.9,9,29.0,10,Nubank Parque,43713,+€31.54m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/se-palmeiras-sao-paulo/startseite/verein/1023
461937,Nuno,Moreira,Nuno Moreira,2025,978,nuno-moreira,Portugal,Espinho,Portugal,1999-06-16 00:00:00,Right Winger,Attack,right,175.0,2027-12-31 00:00:00,Team of Future,https://img.a.transfermarkt.technology/portrait/header/461937-1759764297.jpg?lm=1,,,,https://www.transfermarkt.co.uk/nuno-moreira/profil/spieler/461937,BRA1,Club de Regatas Vasco da Gama,7000000.0,7000000.0,978,vasco-da-gama-rio-de-janeiro,Club de Regatas Vasco da Gama,BRA1,,32,26.1,10,31.3,5,Estádio São Januário,24584,+€23.85m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/vasco-da-gama-rio-de-janeiro/startseite/verein/978
465817,Alan,Rodríguez,Alan Rodríguez,2025,6600,alan-rodriguez,Uruguay,Canelones,Uruguay,2000-01-25 00:00:00,Central Midfield,Midfield,right,174.0,2029-12-31 00:00:00,FGM,https://img.a.transfermarkt.technology/portrait/header/465817-1720123027.png?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/alan-rodriguez/profil/spieler/465817,BRA1,Sport Club Internacional,2300000.0,2300000.0,6600,sc-internacional-porto-alegre,Sport Club Internacional,BRA1,,32,26.7,9,28.1,3,Estádio Beira-Rio,50848,+€41.39m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600
465819,Santiago,Rodríguez,Santiago Rodríguez,2025,537,santiago-rodriguez,Uruguay,Montevideo,Uruguay,2000-01-08 00:00:00,Attacking Midfield,Midfield,right,172.0,2028-12-31 00:00:00,FGM,https://img.a.transfermarkt.technology/portrait/header/465819-1710583524.jpg?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/santiago-rodriguez/profil/spieler/465819,BRA1,S. A. F. Botafogo,6000000.0,6000000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
466336,Nahuel,Ferraresi,Nahuel Ferraresi,2025,537,nahuel-ferraresi,Venezuela,San Cristóbal,Venezuela,1998-11-19 00:00:00,Centre-Back,Defender,right,190.0,2026-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/466336-1779754977.jpg?lm=1,45.0,1.0,,https://www.transfermarkt.co.uk/nahuel-ferraresi/profil/spieler/466336,BRA1,S. A. F. Botafogo,4500000.0,5000000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
468174,Félix,Torres,Félix Torres,2025,6600,felix-torres,Ecuador,San Lorenzo,Ecuador,1997-01-11 00:00:00,Centre-Back,Defender,right,187.0,2026-12-31 00:00:00,IMAGESPORT,https://img.a.transfermarkt.technology/portrait/header/468174-1719230427.jpg?lm=1,50.0,5.0,,https://www.transfermarkt.co.uk/felix-torres/profil/spieler/468174,BRA1,Sport Club Internacional,1000000.0,6000000.0,6600,sc-internacional-porto-alegre,Sport Club Internacional,BRA1,,32,26.7,9,28.1,3,Estádio Beira-Rio,50848,+€41.39m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/sc-internacional-porto-alegre/startseite/verein/6600
468247,,Cleiton,Cleiton,2025,8793,cleiton,Brazil,Descanso,Brazil,1997-08-19 00:00:00,Goalkeeper,Goalkeeper,right,190.0,2027-12-31 00:00:00,LINK SPORTS,https://img.a.transfermarkt.technology/portrait/header/468247-1760493332.jpg?lm=1,3.0,0.0,,https://www.transfermarkt.co.uk/cleiton/profil/spieler/468247,BRA1,Red Bull Bragantino,5000000.0,5500000.0,8793,red-bull-bragantino,Red Bull Bragantino,BRA1,,39,25.6,9,23.1,3,Estádio Municipal Cicero De Souza Marques,12000,+€10.50m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/red-bull-bragantino/startseite/verein/8793
468249,,Vitinho,Vitinho,2025,537,vitinho,Brazil,Belo Horizonte,Brazil,1999-07-23 00:00:00,Right-Back,Defender,right,174.0,2029-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/468249-1626767682.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/vitinho/profil/spieler/468249,BRA1,S. A. F. Botafogo,9000000.0,9000000.0,537,botafogo-rio-de-janeiro,S. A. F. Botafogo,BRA1,,34,26.2,13,38.2,5,Estádio Olímpico Nilton Santos,46931,+€40.04m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/botafogo-rio-de-janeiro/startseite/verein/537
468301,,Marcos Antônio,Marcos Antônio,2025,585,marcos-antonio,Brazil,Poções,Brazil,2000-06-13 00:00:00,Central Midfield,Midfield,right,166.0,2030-12-31 00:00:00,Roc Nation Sports,https://img.a.transfermarkt.technology/portrait/header/468301-1755221982.jpg?lm=1,2.0,0.0,,https://www.transfermarkt.co.uk/marcos-antonio/profil/spieler/468301,BRA1,São Paulo Futebol Clube,12000000.0,12000000.0,585,fc-sao-paulo,São Paulo Futebol Clube,BRA1,,42,26.4,9,21.4,3,MorumBIS,72039,+€24.69m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/fc-sao-paulo/startseite/verein/585
468304,Rodrigo,Nestor,Rodrigo Nestor,2025,10010,rodrigo-nestor,Brazil,São Paulo,Brazil,2000-08-09 00:00:00,Central Midfield,Midfield,left,175.0,2030-12-31 00:00:00,,https://img.a.transfermarkt.technology/portrait/header/468304-1770035471.jpg?lm=1,14.0,0.0,,https://www.transfermarkt.co.uk/rodrigo-nestor/profil/spieler/468304,BRA1,Esporte Clube Bahia,7000000.0,9000000.0,10010,esporte-clube-bahia,Esporte Clube Bahia,BRA1,,32,26.6,9,28.1,3,Arena Fonte Nova,47364,+€8.14m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-bahia/startseite/verein/10010
468332,Rúben,Ismael,Rúben Ismael,2025,2125,ruben-ismael,Portugal,Estarreja,Portugal,1999-03-25 00:00:00,Defensive Midfield,Midfield,right,184.0,2028-12-31 00:00:00,J.A Sports,https://img.a.transfermarkt.technology/portrait/header/468332-1705663732.png?lm=1,0.0,0.0,,https://www.transfermarkt.co.uk/ruben-ismael/profil/spieler/468332,BRA1,Esporte Clube Vitória,1200000.0,1500000.0,2125,esporte-clube-vitoria,Esporte Clube Vitória,BRA1,,39,28.3,7,17.9,0,Estádio Manoel Barradas,30793,+€1.36m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/esporte-clube-vitoria/startseite/verein/2125
471639,Gabriel,Rojas,Gabriel Rojas,2025,609,gabriel-rojas,Argentina,Rafael Calzada,Argentina,1997-06-22 00:00:00,Left-Back,Defender,left,173.0,2029-12-31 00:00:00,MV.SPORTS,https://img.a.transfermarkt.technology/portrait/header/471639-1724348729.png?lm=1,1.0,0.0,,https://www.transfermarkt.co.uk/gabriel-rojas/profil/spieler/471639,BRA1,Cruzeiro Esporte Clube,4000000.0,4000000.0,609,ec-cruzeiro-belo-horizonte,Cruzeiro Esporte Clube,BRA1,,30,26.8,7,23.3,3,Estádio Governador Magalhães Pinto,61927,€-36.26m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/ec-cruzeiro-belo-horizonte/startseite/verein/609
474589,Carlos,Cuesta,Carlos Cuesta,2025,978,carlos-cuesta,Colombia,Medellín,Colombia,1999-03-09 00:00:00,Centre-Back,Defender,right,179.0,2026-12-31 00:00:00,Goal Management SAS,https://img.a.transfermarkt.technology/portrait/header/474589-1739272404.jpg?lm=1,24.0,0.0,,https://www.transfermarkt.co.uk/carlos-cuesta/profil/spieler/474589,BRA1,Club de Regatas Vasco da Gama,8000000.0,8000000.0,978,vasco-da-gama-rio-de-janeiro,Club de Regatas Vasco da Gama,BRA1,,32,26.1,10,31.3,5,Estádio São Januário,24584,+€23.85m,,2025,../data/raw/transfermarkt-scraper/2025/clubs.json.gz,https://www.transfermarkt.co.uk/vasco-da-gama-rio-de-janeiro/startseite/verein/978
